GFA,Class
Fe20Si65Zr15,RMG
Fe22Si10Zr68,RMG
Fe23.1Ni9.9Zr67,RMG
Fe24Hf15.2Zr60.8,RMG
Fe24Hf22.8Zr53.2,RMG
Fe24Hf34.2Zr41.8,RMG
Fe24Hf7.6Zr68.4,RMG
Fe25Ni24.75Zr50.25,RMG
Fe25Ni55P20,RMG
Fe25Sc37.5Zr37.5,RMG
Fe28Ir2Zr70,RMG
Fe28Pd2Zr70,RMG
Fe28Rh2Zr70,RMG
Fe28Ru2Zr70,RMG
Fe29.7Ni3.3Zr67,RMG
Fe3.3Ni29.7Zr67,RMG
Fe30Ni23.1Zr46.9,RMG
Fe30Ni50P20,RMG
Fe33Ni0.05Zr66.95,RMG
Fe33Ni0.15Zr66.85,RMG
Fe33Ni0.1Zr66.9,RMG
Fe33Ni0.2Zr66.8,RMG
Fe35Ni45P20,RMG
Fe36Ni54Zr10,RMG
Fe3Ni77P20,RMG
Fe4.2Pd79.3Si16.5,RMG
Fe40Ni40P20,RMG
Fe5.1Pd78.1Si16.8,RMG
Fe54Ni36Zr10,RMG
Fe56.7Si15Tb28.3,RMG
Fe5Ni31.35Zr63.65,RMG
Fe5Ni75P20,RMG
Fe6.6Ni26.4Zr67,RMG
Fe6.7Pd76.8Si16.5,RMG
Fe60Ni20P20,RMG
Fe61.7Si7.5Tb30.8,RMG
Fe63Ni27Zr10,RMG
Fe65Si2.5Tb32.5,RMG
Fe68Mn15P17,RMG
Fe71Mn12P17,RMG
Fe72Ni18Zr10,RMG
Fe74Mn9P17,RMG
Fe74Mo9P17,RMG
Fe74P17V9,RMG
Fe76.5Ni13.5Zr10,RMG
Fe76Mo7P17,RMG
Fe76P17V7,RMG
Fe80P10Si10,RMG
Fe80P11Si9,RMG
Fe80P12Si8,RMG
Fe80P13Si7,RMG
Fe80P14Si6,RMG
Fe80P15Si5,RMG
Fe80P16Si4,RMG
Fe80P17.5Si2.5,RMG
Fe80P18Si2,RMG
Fe80P9.5Si10.5,RMG
Fe81Ni9Zr10,RMG
Fe82Mn8Zr10,RMG
Fe84La6Zr10,RMG
Fe84Pr6Zr10,RMG
Fe86Mn4Zr10,RMG
Fe88Gd2Zr10,RMG
Fe88La2Zr10,RMG
Fe88Mn2Zr10,RMG
Fe89.7Gd0.3Zr10,RMG
Fe89.7La0.3Zr10,RMG
Fe89.7Pr0.3Zr10,RMG
Fe89.91Ge0.09Zr10,RMG
Fe89.91Si0.09Zr10,RMG
Fe89.91V0.09Zr10,RMG
Fe89.946Ge0.054Zr10,RMG
Fe89.946Si0.054Zr10,RMG
Fe89.946V0.054Zr10,RMG
Fe89.964Ge0.036Zr10,RMG
Fe89.964Si0.036Zr10,RMG
Fe89.964V0.036Zr10,RMG
Fe89.982Ge0.018Zr10,RMG
Fe89.982Si0.018Zr10,RMG
Fe89.982V0.018Zr10,RMG
Fe9.9Ni23.1Zr67,RMG
Fe9Ni81Zr10,RMG
Ge13Nb77Si10,RMG
Ge15Mo10Zr75,RMG
Ge15Mo20Zr65,RMG
Ge15Nb10Zr75,RMG
Ge15Nb20Zr65,RMG
Ge15Nb30Zr55,RMG
Ge15Nb40Zr45,RMG
Ge15Nb50Zr35,RMG
Ge15Nb60Zr25,RMG
Ge15Nb75Si10,RMG
Ge15Nb76.5Si8.5,RMG
Ge15Ta20Zr65,RMG
Ge15Ti20Zr65,RMG
Ge15V10Zr75,RMG
Ge15V20Zr65,RMG
Ge1Nb80Si19,RMG
Ge2Nb80Si18,RMG
Ge2Pd84Si14,RMG
Ge3Nb80Si17,RMG
Ge3Pd84Si13,RMG
Ge4Nb76Si20,RMG
Ge4Nb80Si16,RMG
Ge4Pd84Si12,RMG
Ge7Pd83Si10,RMG
Ge8Nb76Si16,RMG
Ge8Nb78Si14,RMG
Hf10Si15Zr75,RMG
Hf20Si15Zr65,RMG
Hf30Si15Zr55,RMG
Hf40Nb45Si15,RMG
Hf40Si15Zr45,RMG
Hf41Nb44Si15,RMG
Hf42Nb43Si15,RMG
Hf43Nb42Si15,RMG
Hf44Nb41Si15,RMG
Hf45Nb40Si15,RMG
Hf46Nb39Si15,RMG
Hf47Nb38Si15,RMG
Hf48Nb37Si15,RMG
Hf49Nb36Si15,RMG
Hf50Nb35Si15,RMG
Hf50Si15V35,RMG
Hf51Nb34Si15,RMG
Hf51Si15V34,RMG
Hf52Nb33Si15,RMG
Hf52Si15V33,RMG
Hf53Nb32Si15,RMG
Hf53Si15V32,RMG
Hf54Nb31Si15,RMG
Hf54Si15V31,RMG
Hf55Nb30Si15,RMG
Hf55Si15V30,RMG
Hf55Si15Zr30,RMG
Hf56Nb29Si15,RMG
Hf56Si15V29,RMG
Hf57Nb28Si15,RMG
Hf57Si15V28,RMG
Hf58Nb27Si15,RMG
Hf58Si15V27,RMG
Hf59Nb26Si15,RMG
Hf59Si15V26,RMG
Hf60Nb25Si15,RMG
Hf60Si15V25,RMG
Hf61Nb24Si15,RMG
Hf61Si15V24,RMG
Hf62Nb23Si15,RMG
Hf62Si15V23,RMG
Hf63Nb22Si15,RMG
Hf63Si15V22,RMG
Hf64Nb21Si15,RMG
Hf64Si15V21,RMG
Hf65Nb20Si15,RMG
Hf65Si15V20,RMG
Hf66Nb19Si15,RMG
Hf66Si15V19,RMG
Hf67Nb18Si15,RMG
Hf67Ni27P6,RMG
Hf67Si15V18,RMG
Hf68Nb17Si15,RMG
Hf68Si15V17,RMG
Hf69Nb16Si15,RMG
Hf69Si15V16,RMG
Hf70Nb15Si15,RMG
Hf70Si15V15,RMG
Hf71Nb14Si15,RMG
Hf71Si15V14,RMG
Hf72Nb13Si15,RMG
Hf72Si15V13,RMG
Hf73Nb12Si15,RMG
Hf73Si15V12,RMG
Hf74Nb11Si15,RMG
Hf74Si15V11,RMG
Hf75Nb10Si15,RMG
Hf75Si15V10,RMG
Hf76Nb9Si15,RMG
Hf76Si15V9,RMG
Hf77Nb8Si15,RMG
Hf77Si15V8,RMG
Hf78Nb7Si15,RMG
Hf78Si15V7,RMG
Hf79Nb6Si15,RMG
Hf79Si15V6,RMG
Hf80Nb5Si15,RMG
Hf80Si15V5,RMG
Hf81Nb4Si15,RMG
Hf81Si15V4,RMG
Hf82Nb3Si15,RMG
Hf82Si15V3,RMG
Hf83Nb2Si15,RMG
Hf83Si15V2,RMG
Hf84Nb1Si15,RMG
Hf84Si15V1,RMG
In6Mg70Zn24,RMG
Ir1Nb40Ni59,RMG
Ir1Ni59Ta40,RMG
Ir40P19Pd41,RMG
La10Mg50Ni40,RMG
La10Mg60Ni30,RMG
La10Mg65Ni25,RMG
La10Mg65Zn25,RMG
La10Mg70Zn20,RMG
La10Mg75Ni15,RMG
La10Mg80Ni10,RMG
La12Mg80Ni8,RMG
La15Mg50Ni35,RMG
La15Mg55Ni30,RMG
La15Mg60Ni25,RMG
La15Mg70Ni15,RMG
La15Mg75Ni10,RMG
La18Mg70Ni12,RMG
La20Mg35Ni45,RMG
La20Mg40Ni40,RMG
La20Mg45Ni35,RMG
La20Mg55Ni25,RMG
La20Mg60Ni20,RMG
La20Mg65Ni15,RMG
La24Mg60Ni16,RMG
La25Mg45Ni30,RMG
La25Mg50Ni25,RMG
La30Mg30Ni40,RMG
La30Mg40Ni30,RMG
La30Mg45Ni25,RMG
La30Mg50Ni20,RMG
La35Mg50Ni15,RMG
La36Mg40Ni24,RMG
La3Mg72Zn25,RMG
La3Mg75Zn22,RMG
La40Mg50Ni10,RMG
La48Mg20Ni32,RMG
La4Mg74Zn22,RMG
La4Mg76Zn20,RMG
La5Mg70Zn25,RMG
La5Mg75Ni20,RMG
La5Mg75Zn20,RMG
La5Mg80Ni15,RMG
La5Mg85Ni10,RMG
La7Mg71Zn22,RMG
La8Mg67Zn25,RMG
La8Mg72Zn20,RMG
La9Mg85Ni6,RMG
Mg10Nd40Ni50,RMG
Mg10Nd50Ni40,RMG
Mg10Nd60Ni30,RMG
Mg20Nd30Ni50,RMG
Mg20Nd40Ni40,RMG
Mg20Nd50Ni30,RMG
Mg20Nd60Ni20,RMG
Mg20Ni40Y40,RMG
Mg30Nd40Ni30,RMG
Mg30Nd50Ni20,RMG
Mg30Ni40Y30,RMG
Mg35Nd25Ni40,RMG
Mg40Nd20Ni40,RMG
Mg40Nd25Ni35,RMG
Mg40Nd30Ni30,RMG
Mg40Nd35Ni25,RMG
Mg40Ni30Y30,RMG
Mg45Nd15Ni40,RMG
Mg45Nd20Ni35,RMG
Mg45Nd25Ni30,RMG
Mg45Nd30Ni25,RMG
Mg45Nd35Ni20,RMG
Mg50Nd15Ni35,RMG
Mg50Nd20Ni30,RMG
Mg50Nd25Ni25,RMG
Mg50Nd30Ni20,RMG
Mg50Nd35Ni15,RMG
Mg50Ni20Y30,RMG
Mg50Ni30Y20,RMG
Mg55Nd10Ni35,RMG
Mg55Nd15Ni30,RMG
Mg55Nd20Ni25,RMG
Mg55Nd25Ni20,RMG
Mg55Nd30Ni15,RMG
Mg55Nd35Ni10,RMG
Mg60Nd15Ni25,RMG
Mg60Nd20Ni20,RMG
Mg60Nd25Ni15,RMG
Mg60Nd30Ni10,RMG
Mg60Ni20Y20,RMG
Mg60Ni25Y15,RMG
Mg60Ni30Y10,RMG
Mg65Nd10Ni25,RMG
Mg65Nd20Ni15,RMG
Mg65Nd25Ni10,RMG
Mg65Nd5Ni30,RMG
Mg65Ni15Y20,RMG
Mg65Ni20Y15,RMG
Mg65Ni25Y10,RMG
Mg65Ni30Y5,RMG
Mg70Nd10Ni20,RMG
Mg70Nd20Ni10,RMG
Mg70Ni15Y15,RMG
Mg70Sn6Zn24,RMG
Mg75Nd15Ni10,RMG
Mg75Nd20Ni5,RMG
Mg75Nd5Ni20,RMG
Mg75Ni10Y15,RMG
Mg75Ni15Y10,RMG
Mg75Ni20Y5,RMG
Mg80Ni10Y10,RMG
Mg80Ni15Y5,RMG
Mg83Nd5Ni12,RMG
Mg84Mn6Y10,RMG
Mg85Nd10Ni5,RMG
Mg85Nd5Ni10,RMG
Mg85Ni10Y5,RMG
Mg85Ni5Y10,RMG
Mg86.5Mn6Y7.5,RMG
Mg86Mn2Y12,RMG
Mg86Mn4Y10,RMG
Mg87Mn8Y5,RMG
Mg88.5Mn4Y7.5,RMG
Mg88Mn2Y10,RMG
Mg88Nd5Ni7,RMG
Mg89Mn6Y5,RMG
Mg90Nd7.5Ni2.5,RMG
Mg91.5Mn6Y2.5,RMG
Mg91Mn4Y5,RMG
Mn10Ni29.7Zr60.3,RMG
Mn15Ni28.05Zr56.95,RMG
Mn1Pd79Si20,RMG
Mn20Ni26.4Zr53.6,RMG
Mn25Ni24.75Zr50.25,RMG
Mn2Pd78Si20,RMG
Mn30Ni23.1Zr46.9,RMG
Mn33Ni0.05Zr66.95,RMG
Mn33Ni0.15Zr66.85,RMG
Mn33Ni0.1Zr66.9,RMG
Mn33Ni0.2Zr66.8,RMG
Mn3Pd77Si20,RMG
Mn4Pd76Si20,RMG
Mn5Ni31.35Zr63.65,RMG
Mn5Pd75Si20,RMG
Mn6Pd74Si20,RMG
Mn74P13Si13,RMG
Mn74P3Si23,RMG
Mn7Pd73Si20,RMG
Mo10Nb70Si20,RMG
Mo10Si15Zr75,RMG
Mo12Ni69P19,RMG
Mo13Ni68P19,RMG
Mo15Nb65Si20,RMG
Mo15Si15Zr70,RMG
Mo16P20Ru64,RMG
Mo20Nb60Si20,RMG
Mo20Si15Zr65,RMG
Mo25Nb55Si20,RMG
Mo30Nb50Si20,RMG
Mo32P20Ru48,RMG
Mo48P20Rh32,RMG
Mo48P20Ru32,RMG
Mo5Nb75Si20,RMG
Mo5Ni75P20,RMG
Mo5Si15Zr80,RMG
Mo64P20Ru16,RMG
Mo7Ni73P20,RMG
Mo9Ni72P19,RMG
Nb10Ni60Ta30,RMG
Nb10Si15Ti75,RMG
Nb10Si15Zr75,RMG
Nb15Ni60Ta25,RMG
Nb15Si15Ti70,RMG
Nb15Si17.5Ti67.5,RMG
Nb20Ni60Ta20,RMG
Nb20Si15Ti65,RMG
Nb20Si15Zr65,RMG
Nb25Ni60Ta15,RMG
Nb25Si15Ti60,RMG
Nb25Si17.5Ti57.5,RMG
Nb30Si13Zr57,RMG
Nb30Si14Ti56,RMG
Nb30Si15Ti55,RMG
Nb30Si15Zr55,RMG
Nb30Si16Ti54,RMG
Nb30Si17.5Ti52.5,RMG
Nb30Si17Zr53,RMG
Nb30Si18Ti52,RMG
Nb35Ni60Ta5,RMG
Nb35Si15Ti50,RMG
Nb40Ni57Pt3,RMG
Nb40Ni59Pd1,RMG
Nb40Ni59Pt1,RMG
Nb40Si11Zr49,RMG
Nb40Si13Zr47,RMG
Nb40Si15Ti45,RMG
Nb40Si15Zr45,RMG
Nb40Si17Zr43,RMG
Nb40Si9Zr51,RMG
Nb45Si15Ti40,RMG
Nb50Si15Zr35,RMG
Nb52Si18Ti30,RMG
Nb54Si16Ti30,RMG
Nb55Si15Ti30,RMG
Nb55Si20Zr25,RMG
Nb56Si14Ti30,RMG
Nb5Si15Ti80,RMG
Nb60Si15Ti25,RMG
Nb60Si15Zr25,RMG
Nb60Si20V20,RMG
Nb60Si20Zr20,RMG
Nb65Si15Ti20,RMG
Nb65Si20V15,RMG
Nb65Si20Zr15,RMG
Nb68Si17Ti15,RMG
Nb70Si15Ti15,RMG
Nb70Si15Zr15,RMG
Nb70Si20Ta10,RMG
Nb70Si20V10,RMG
Nb70Si20W10,RMG
Nb70Si20Zr10,RMG
Nb75Si15Ti10,RMG
Nb75Si20Ta5,RMG
Nb75Si20V5,RMG
Nb75Si20W5,RMG
Nb75Si20Zr5,RMG
Nb79Si20Zr1,RMG
Nb80Si15Ti5,RMG
Ni1.7Pd81.8Si16.5,RMG
Ni10P19Pd71,RMG
Ni10Pd73.5Si16.5,RMG
Ni10Si10Ti80,RMG
Ni10Si15Ti75,RMG
Ni11.7Pd71.8Si16.5,RMG
Ni12.5Pd71Si16.5,RMG
Ni15Pd68.5Si16.5,RMG
Ni15Si10Ti75,RMG
Ni15Si15Ti70,RMG
Ni16.4Pd65.6Si18,RMG
Ni16P20Pt64,RMG
Ni16Si20Ti64,RMG
Ni19.2Pd64.3Si16.5,RMG
Ni20.9Pd62.6Si16.5,RMG
Ni20P19Pd61,RMG
Ni20P20Ti60,RMG
Ni20Pd60Si20,RMG
Ni20Si10Ti70,RMG
Ni20Si15Ti65,RMG
Ni20Si5Ti75,RMG
Ni20V30Zr50,RMG
Ni22.5P25Pt52.5,RMG
Ni22V20Zr58,RMG
Ni24.75Ti25Zr50.25,RMG
Ni24.75V25Zr50.25,RMG
Ni24P1Zr75,RMG
Ni24P20Pd56,RMG
Ni24P20Pt56,RMG
Ni24P2Zr74,RMG
Ni24P4Zr72,RMG
Ni24P6Zr70,RMG
Ni24P8Zr68,RMG
Ni24Si1Zr75,RMG
Ni24Si2Zr74,RMG
Ni24Si4Zr72,RMG
Ni24Si6Zr70,RMG
Ni24Si8Zr68,RMG
Ni24V25Zr51,RMG
Ni25Si10Ti65,RMG
Ni25Si15Ti60,RMG
Ni25Si5Ti70,RMG
Ni25V10Zr65,RMG
Ni26.4Ti20Zr53.6,RMG
Ni26.4V20Zr53.6,RMG
Ni26.7Pd56.8Si16.5,RMG
Ni28.05Ti15Zr56.95,RMG
Ni28.05V15Zr56.95,RMG
Ni28Si16Ti56,RMG
Ni29.2Pd54.3Si16.5,RMG
Ni29.7Ti10Zr60.3,RMG
Ni29.7V10Zr60.3,RMG
Ni29V20Zr51,RMG
Ni30P25Pt45,RMG
Ni30Si10Ti60,RMG
Ni30Si15Ti55,RMG
Ni30Si20Ti50,RMG
Ni30Si5Ti65,RMG
Ni30V10Zr60,RMG
Ni31.35Ti5Zr63.65,RMG
Ni31.35V5Zr63.65,RMG
Ni31V5Zr64,RMG
Ni32.8Pd49.2Si18,RMG
Ni32Si20Ti48,RMG
Ni32Si4Ti64,RMG
Ni33Ti0.05Zr66.95,RMG
Ni33Ti0.15Zr66.85,RMG
Ni33Ti0.1Zr66.9,RMG
Ni33Ti0.2Zr66.8,RMG
Ni33V0.05Zr66.95,RMG
Ni33V0.15Zr66.85,RMG
Ni33V0.1Zr66.9,RMG
Ni33V0.2Zr66.8,RMG
Ni34P18Pd48,RMG
Ni35Pd48.5Si16.5,RMG
Ni35Si10Ti55,RMG
Ni35Si15Ti50,RMG
Ni35Si20Ti45,RMG
Ni35Si5Ti60,RMG
Ni36.5P27Pd36.5,RMG
Ni37.5P25Pd37.5,RMG
Ni37.5P25Pt37.5,RMG
Ni37P26Pd37,RMG
Ni37V25Zr38,RMG
Ni38.5P23Pd38.5,RMG
Ni4.2Pd79.3Si16.5,RMG
Ni40P20Pt40,RMG
Ni40Pd43.5Si16.5,RMG
Ni40Si10Ti50,RMG
Ni40Si15Ti45,RMG
Ni40Si20Ti40,RMG
Ni40Si5Ti55,RMG
Ni40V20Zr40,RMG
Ni41.5P17Pd41.5,RMG
Ni41P18Pd41,RMG
Ni42.5P15Pd42.5,RMG
Ni43.4Pd40.1Si16.5,RMG
Ni43P14Pd43,RMG
Ni45P10Pd45,RMG
Ni45P25Pt30,RMG
Ni45Si15Ti40,RMG
Ni45V10Zr45,RMG
Ni45V25Zr30,RMG
Ni46V30Zr24,RMG
Ni47V30Zr23,RMG
Ni48P20Pt32,RMG
Ni48Si20Ti32,RMG
Ni48V20Zr32,RMG
Ni49.2Pd32.8Si18,RMG
Ni49P2Zr49,RMG
Ni50.1Pd33.4Si16.5,RMG
Ni50.5V25Zr24.5,RMG
Ni50Si10Ti40,RMG
Ni50Ti30Zr20,RMG
Ni50V25Zr25,RMG
Ni52.5P25Pt22.5,RMG
Ni53V20Zr27,RMG
Ni54V20Zr26,RMG
Ni55P10Pd35,RMG
Ni55Si5Ti40,RMG
Ni55V10Zr35,RMG
Ni56P20Pd24,RMG
Ni56P20Pt24,RMG
Ni59Pd1Ta40,RMG
Ni59Pd1Zr40,RMG
Ni59Ru1Ta40,RMG
Ni5P19Pd76,RMG
Ni5Si15Ti80,RMG
Ni6.7Pd76.8Si16.5,RMG
Ni60P20Pd20,RMG
Ni60V10Zr30,RMG
Ni62P18Ta20,RMG
Ni63P20Pd17,RMG
Ni64P20Pt16,RMG
Ni64Si20Ti16,RMG
Ni65P20Ti15,RMG
Ni65P5Ta30,RMG
Ni67P20Ti13,RMG
Ni70P20Ti10,RMG
Ni72P18Ta10,RMG
Ni72P20Pd8,RMG
Ni75P18W7,RMG
Ni75P20Ti5,RMG
Ni75P5Ta20,RMG
Ni76P20Ti4,RMG
Ni77P18W5,RMG
Ni77P20Ti3,RMG
Ni8.2Pd73.8Si18,RMG
Ni80P18W2,RMG
Ni85P5Ta10,RMG
Ni8P20Pd72,RMG
P19Pd61Ti20,RMG
P19Pd65Ti16,RMG
P19Pd73Ti8,RMG
P19Pd79Ti2,RMG
Pd58.8Si20.6U20.6,RMG
Pd79.3Rh4.2Si16.5,RMG
Pd81.8Rh1.7Si16.5,RMG
Ru10Si15Zr75,RMG
Si10Ti10Zr80,RMG
Si10Ti15Zr75,RMG
Si10Ti20Zr70,RMG
Si10Ti24Zr66,RMG
Si15Ta10Ti75,RMG
Si15Ta10Zr75,RMG
Si15Ta20Ti65,RMG
Si15Ta20Zr65,RMG
Si15Ta30Ti55,RMG
Si15Ta30Zr55,RMG
Si15Ta40Ti45,RMG
Si15Ta40Zr45,RMG
Si15Ti10Zr75,RMG
Si15Ti15Zr70,RMG
Si15Ti20Zr65,RMG
Si15Ti25Zr60,RMG
Si15Ti30Zr55,RMG
Si15Ti35Zr50,RMG
Si15Ti40Zr45,RMG
Si15Ti45V40,RMG
Si15Ti45Zr40,RMG
Si15Ti50Zr35,RMG
Si15Ti55V30,RMG
Si15Ti55Zr30,RMG
Si15Ti5Zr80,RMG
Si15Ti60V25,RMG
Si15Ti60Zr25,RMG
Si15Ti65V20,RMG
Si15Ti65Zr20,RMG
Si15Ti70V15,RMG
Si15Ti70Zr15,RMG
Si15Ti75V10,RMG
Si15Ti75Zr10,RMG
Si15Ti80V5,RMG
Si15Ti80Zr5,RMG
Si15Ti9Zr76,RMG
Si15V10Zr75,RMG
Si15V20Zr65,RMG
Si15V30Zr55,RMG
Si15V40Zr45,RMG
Si15W10Zr75,RMG
Si20Ti15Zr65,RMG
Si20Ti20Zr60,RMG
Si20Ti25Zr55,RMG
Si20Ti70V10,RMG
Si20Ti75V5,RMG
Si20Ti9Zr71,RMG
Si25Ti15Zr60,RMG
Si25Ti20Zr55,RMG
Si25Ti25Zr50,RMG
Si25Ti8Zr67,RMG
Si30Ti15Zr55,RMG
Si30Ti20Zr50,RMG
Si30Ti26Zr44,RMG
Si30Ti8Zr62,RMG
Si35Ti15Zr50,RMG
Si35Ti20Zr45,RMG
Si35Ti26Zr39,RMG
Si35Ti8Zr57,RMG
Si40Ti15Zr45,RMG
Si40Ti20Zr40,RMG
Si40Ti26Zr34,RMG
Si40Ti8Zr52,RMG
Si45Ti15Zr40,RMG
Si45Ti20Zr35,RMG
Si45Ti25Zr30,RMG
Si45Ti8Zr47,RMG
Si50Ti15Zr35,RMG
Si50Ti20Zr30,RMG
Si50Ti25Zr25,RMG
Si50Ti8Zr42,RMG
Si55Ti15Zr30,RMG
Si55Ti20Zr25,RMG
Si55Ti24Zr21,RMG
Si55Ti9Zr36,RMG
Si5Ti12Zr83,RMG
Si5Ti15Zr80,RMG
Si5Ti20Zr75,RMG
Si5Ti23Zr72,RMG
Si60Ti15Zr25,RMG
Si60Ti20Zr20,RMG
Si60Ti24Zr16,RMG
Si60Ti9Zr31,RMG
Si65Ti10Zr25,RMG
Si65Ti15Zr20,RMG
Si65Ti20Zr15,RMG
Si65Ti23Zr12,RMG
Si6Sn9Zr85,RMG
Si70Ti11Zr19,RMG
Si70Ti15Zr15,RMG
Si70Ti20Zr10,RMG
Si70Ti22Zr8,RMG
Si75Ti12Zr13,RMG
Si75Ti15Zr10,RMG
Si75Ti20Zr5,RMG
Si75Ti22Zr3,RMG
Si80Ti14Zr6,RMG
Si80Ti15Zr5,RMG
